Cx Lat,Cx Long,Store Name,# of Deliveries
37.790407,-122.282805,Kitava (Temescal),2
37.79046,-122.147905,Kitava (Temescal),7
37.790474,-122.19082,Kitava (Temescal),3
37.790478,-122.19268,Kitava (Temescal),4
37.790516,-122.23705,Kitava (Temescal),1
37.790518,-122.22745,Kitava (Temescal),1
37.79054,-122.21241,Kitava (Temescal),7
37.790616,-122.195328,Kitava (Temescal),1
37.790727,-122.148921,Kitava (Temescal),3
37.790731,-122.148921,Kitava (Temescal),1
37.79075,-122.24831,Kitava (Temescal),1
37.790794,-122.26927,Kitava (Temescal),4
37.791122,-122.19716,Kitava (Temescal),1
37.791159,-122.233942,Kitava (Temescal),5
37.791168,-122.1869,Kitava (Temescal),1
37.7912,-122.211044,Kitava (Temescal),1
37.79122,-122.2133,Kitava (Temescal),1
37.791239982,-122.26788003,Kitava (Temescal),1
37.791355,-122.194084,Kitava (Temescal),1
37.79137,-122.22824,Kitava (Temescal),1
37.791429958,-122.271355083,Kitava (Temescal),1
37.79147,-122.147232,Kitava (Temescal),5
37.791502,-122.209983,Kitava (Temescal),2
37.791508,-122.14718,Kitava (Temescal),1
37.79153,-122.188338,Kitava (Temescal),8
37.79155,-122.19235,Kitava (Temescal),1
37.791605,-122.188985,Kitava (Temescal),1
37.791614989,-122.196400082,Kitava (Temescal),3
37.791708,-122.282192,Kitava (Temescal),1
37.791711,-122.18857,Kitava (Temescal),2
37.791719,-122.188568,Kitava (Temescal),4
37.791767,-122.218467,Kitava (Temescal),1
37.791864,-122.210296,Kitava (Temescal),1
37.792046,-122.19713,Kitava (Temescal),5
37.792112,-122.186241,Kitava (Temescal),2
37.792126,-122.272305,Kitava (Temescal),5
37.792172,-122.186447,Kitava (Temescal),1
37.79225,-122.19838,Kitava (Temescal),2
37.79228596,-122.216550009,Kitava (Temescal),1
37.792405989,-122.224286003,Kitava (Temescal),1
37.79246,-122.222017,Kitava (Temescal),1
37.792515,-122.18652,Kitava (Temescal),1
37.792594,-122.26496,Kitava (Temescal),1
37.7926,-122.1955,Kitava (Temescal),1
37.792655,-122.237953,Kitava (Temescal),1
37.792669977,-122.272285055,Kitava (Albany),1
37.792669977,-122.272285055,Kitava (Temescal),6
37.79279,-122.209915,Kitava (Temescal),1
37.792824,-122.185956,Kitava (Temescal),2
37.792846961,-122.271040007,Kitava (Temescal),2
37.792855,-122.196689,Kitava (Temescal),1
37.792872,-122.196637,Kitava (Temescal),1
37.792893,-122.269065,Kitava (Temescal),14
37.793056,-122.210516,Kitava (Temescal),1
37.79309,-122.17963,Kitava (Temescal),4
37.793185967,-122.257450009,Kitava (Temescal),1
37.7932,-122.23478,Kitava (Temescal),1
37.793236,-122.17849,Kitava (Temescal),1
37.793271,-122.194834,Kitava (Temescal),3
37.793274,-122.25711,Kitava (Temescal),1
37.79332,-122.23403,Kitava (Temescal),1
37.79332,-122.22369,Kitava (Temescal),1
37.793448,-122.194631,Kitava (Temescal),2
37.793564,-122.269684,Kitava (Temescal),4
37.793567,-122.219429,Kitava (Temescal),4
37.793586,-122.185733,Kitava (Temescal),1
37.7937,-122.268265,Kitava (Temescal),8
37.7937,-122.244241,Kitava (Temescal),1
37.79375996,-122.258865042,Kitava (Temescal),1
37.793819974,-122.268190077,Kitava (Albany),4
37.793819974,-122.268190077,Kitava (Temescal),21
37.793829991,-122.268160069,Kitava (Temescal),1
37.793849981,-122.24654004,Kitava (Albany),1
37.793849981,-122.24654004,Kitava (Temescal),13
37.793908,-122.234108,Kitava (Albany),1
37.79399,-122.268134,Kitava (Temescal),2
37.79402,-122.15545,Kitava (Temescal),2
37.794079,-122.267797,Kitava (Albany),1
37.794079,-122.267797,Kitava (Temescal),4
37.794113,-122.195189,Kitava (Temescal),1
37.794165,-122.209004,Kitava (Temescal),1
37.794316,-122.23426,Kitava (Temescal),1
37.794414964,-122.275894051,Kitava (Temescal),2
37.794431,-122.156111,Kitava (Temescal),2
37.794437,-122.256226,Kitava (Albany),1
37.794437,-122.256226,Kitava (Temescal),15
37.794469991,-122.198110074,Kitava (Temescal),1
37.794476,-122.27042,Kitava (Temescal),1
37.794519844,-122.273919148,Kitava (Temescal),5
37.794575,-122.272995,Kitava (Albany),1
37.794575,-122.272995,Kitava (Temescal),5
37.794616,-122.208799,Kitava (Temescal),2
37.794647,-122.237434,Kitava (Temescal),1
37.79465,-122.22284,Kitava (Temescal),2
37.794693,-122.27404,Kitava (Temescal),1
37.794716,-122.274956033,Kitava (Temescal),1
37.794718,-122.210217,Kitava (Temescal),1
37.79472,-122.26965,Kitava (Temescal),2
37.794734985,-122.269775011,Kitava (Temescal),1
37.79476,-122.25695,Kitava (Temescal),21
37.794776978,-122.268745042,Kitava (Temescal),3
37.79478,-122.27054,Kitava (Temescal),5
37.794791982,-122.267876007,Kitava (Temescal),18
37.79481499,-122.25704005,Kitava (Temescal),2
37.79482,-122.269455,Kitava (Temescal),2
37.794822,-122.236331,Kitava (Temescal),2
37.794839968,-122.271645013,Kitava (Temescal),1
37.79486,-122.26861,Kitava (Temescal),3
37.794865,-122.19842,Kitava (Temescal),1
37.79487,-122.191635,Kitava (Temescal),3
37.794928,-122.204109,Kitava (Temescal),3
37.79495,-122.27533,Kitava (Temescal),2
37.794956,-122.19629,Kitava (Temescal),2
37.79497089,-122.26791791,Kitava (Temescal),9
37.795045,-122.189786,Kitava (Temescal),1
37.795061,-122.274915,Kitava (Temescal),5
37.795074,-122.216287,Kitava (Temescal),1
37.795161959,-122.269196073,Kitava (Temescal),1
37.795246,-122.27174,Kitava (Temescal),5
37.79525,-122.27178,Kitava (Temescal),1
37.795251,-122.1915,Kitava (Temescal),1
37.795273,-122.24875,Kitava (Temescal),1
37.795276958,-122.271830002,Kitava (Temescal),1
37.795326,-122.24643,Kitava (Temescal),1
37.79533,-122.19588,Kitava (Temescal),1
37.795395,-122.199875,Kitava (Temescal),1
37.795418,-122.22088,Kitava (Temescal),1
37.795419,-122.205027,Kitava (Albany),1
37.795419,-122.205027,Kitava (Temescal),2
37.795456,-122.27813,Kitava (Temescal),4
37.795467,-122.2439,Kitava (Temescal),1
37.795468,-122.243899,Kitava (Temescal),1
37.79549,-122.23069,Kitava (Temescal),1
37.795499959,-122.27827007,Kitava (Albany),1
37.795499959,-122.27827007,Kitava (Temescal),1
37.795544,-122.24379,Kitava (Temescal),1
37.795597,-122.20528,Kitava (Temescal),2
37.795612,-122.17708,Kitava (Temescal),3
37.795727,-122.233925,Kitava (Temescal),11
37.795773,-122.2719,Kitava (Temescal),1
37.795777,-122.220766,Kitava (Temescal),1
37.795779998,-122.270546062,Kitava (Temescal),1
37.795789,-122.201421,Kitava (Temescal),1
37.795834,-122.27041,Kitava (Temescal),1
37.795839971,-122.272030078,Kitava (Temescal),1
37.795856,-122.18146,Kitava (Temescal),1
37.795877983,-122.272546068,Kitava (Temescal),1
37.795929,-122.188254,Kitava (Temescal),5
37.795958,-122.271453,Kitava (Temescal),1
37.796,-122.271515,Kitava (Temescal),1
37.796076,-122.271507,Kitava (Temescal),11
37.796094,-122.276754,Kitava (Temescal),1
37.796124,-122.27143,Kitava (Temescal),1
37.796134,-122.257422,Kitava (Temescal),1
37.796142977,-122.242355039,Kitava (Temescal),1
37.796165,-122.214298,Kitava (Albany),1
37.79617,-122.21437,Kitava (Temescal),6
37.796304,-122.202915,Kitava (Albany),1
37.796448,-122.268135,Kitava (Temescal),1
37.796492,-122.205172,Kitava (Temescal),4
37.796599,-122.244957,Kitava (Temescal),1
37.79663,-122.21899,Kitava (Temescal),1
37.796646,-122.27377,Kitava (Temescal),1
37.796648,-122.197713,Kitava (Temescal),1
37.79669,-122.199265,Kitava (Temescal),1
37.796818,-122.2532,Kitava (Temescal),1
37.796833,-122.2498,Kitava (Temescal),1
37.796852,-122.191118,Kitava (Temescal),1
37.796853,-122.191128,Kitava (Temescal),1
37.796857,-122.21826,Kitava (Temescal),2
37.796866964,-122.253044061,Kitava (Temescal),1
37.796898,-122.19115,Kitava (Temescal),5
37.796925972,-122.253013048,Kitava (Temescal),6
37.79697,-122.304271,Kitava (Temescal),1
37.796972,-122.304294,Kitava (Temescal),2
37.796993,-122.19186,Kitava (Temescal),3
37.797,-122.18993,Kitava (Temescal),2
37.797047,-122.276286,Kitava (Temescal),1
37.797092,-122.24496,Kitava (Temescal),1
37.797096,-122.24883,Kitava (Temescal),1
37.797096,-122.23432,Kitava (Temescal),1
37.797169969,-122.208490055,Kitava (Temescal),5
37.7972,-122.25347,Kitava (Temescal),9
37.797293,-122.233357,Kitava (Temescal),7
37.797333,-122.2787,Kitava (Temescal),1
37.797363,-122.27961,Kitava (Temescal),1
37.797386,-122.24764,Kitava (Temescal),20
37.79739,-122.27943,Kitava (Temescal),2
37.79741,-122.2547,Kitava (Temescal),1
37.79742,-122.24985,Kitava (Temescal),1
37.797435,-122.176814,Kitava (Temescal),5
37.797462,-122.24556,Kitava (Temescal),2
37.797466,-122.24643,Kitava (Temescal),5
37.797468,-122.279211,Kitava (Temescal),4
37.797486,-122.202343,Kitava (Temescal),1
37.797487,-122.264352,Kitava (Albany),1
37.797487,-122.264352,Kitava (Temescal),11
37.797497,-122.179115,Kitava (Temescal),1
37.797553986,-122.257416062,Kitava (Temescal),1
37.79761,-122.219215,Kitava (Temescal),1
37.797657,-122.254196,Kitava (Temescal),1
37.797947,-122.18978,Kitava (Temescal),2
37.798,-122.202908,Kitava (Temescal),1
37.79802,-122.27796,Kitava (Temescal),1
37.798032,-122.252751,Kitava (Temescal),1
37.798088,-122.252626,Kitava (Temescal),1
37.798096,-122.23566,Kitava (Temescal),1
37.798104,-122.226247,Kitava (Temescal),10
37.798179,-122.252569,Kitava (Temescal),1
37.798187,-122.22618,Kitava (Temescal),1
37.798194992,-122.207130007,Kitava (Temescal),2
37.798209,-122.248984,Kitava (Temescal),1
37.798211,-122.24277,Kitava (Temescal),1
37.798224,-122.233928,Kitava (Temescal),1
37.79829,-122.267876,Kitava (Temescal),4
37.798332,-122.27947,Kitava (Temescal),1
37.798389,-122.263879,Kitava (Temescal),2
37.798394,-122.209966,Kitava (Temescal),1
37.798429,-122.221384,Kitava (Temescal),3
37.798433,-122.221379,Kitava (Temescal),6
37.798434,-122.221382,Kitava (Temescal),2
37.798436,-122.22138,Kitava (Temescal),2
37.798459986,-122.253920054,Kitava (Temescal),4
37.798521,-122.1797,Kitava (Temescal),1
37.798534,-122.211906,Kitava (Temescal),2
37.79859,-122.28043,Kitava (Temescal),1
37.798599964,-122.26379402,Kitava (Temescal),1
37.798607,-122.28314,Kitava (Temescal),1
37.798634,-122.19861,Kitava (Temescal),1
37.798638,-122.188391,Kitava (Temescal),10
37.798668,-122.17133,Kitava (Temescal),1
37.798671735,-122.25779802,Kitava (Temescal),1
37.798691,-122.258231,Kitava (Temescal),4
37.798711,-122.199384,Kitava (Temescal),3
37.798714,-122.22542,Kitava (Temescal),1
37.798729967,-122.280080058,Kitava (Temescal),1
37.79873,-122.20888,Kitava (Temescal),1
37.798753,-122.26421,Kitava (Temescal),1
37.798771961,-122.231754027,Kitava (Temescal),11
37.79879,-122.18324,Kitava (Temescal),1
37.7988,-122.2585,Kitava (Albany),1
37.7988,-122.2585,Kitava (Temescal),3
37.79882397,-122.258540075,Kitava (Temescal),9
37.798832,-122.253075,Kitava (Temescal),2
37.798832,-122.192937,Kitava (Temescal),1
37.79884,-122.231472,Kitava (Albany),2
37.79884,-122.231472,Kitava (Temescal),2
37.798862,-122.24607,Kitava (Temescal),4
37.798935,-122.231674,Kitava (Temescal),1
37.798967,-122.178225,Kitava (Temescal),1
37.798973,-122.28559,Kitava (Temescal),1
37.79902,-122.245221,Kitava (Temescal),1
37.799034,-122.20836,Kitava (Temescal),1
37.799056987,-122.231766013,Kitava (Temescal),3
37.79912,-122.26581,Kitava (Temescal),1
37.799248,-122.24915,Kitava (Temescal),3
37.799269971,-122.230690029,Kitava (Temescal),5
37.799441968,-122.255880078,Kitava (Temescal),1
37.79946,-122.218765,Kitava (Temescal),3
37.799488747,-122.249520465,Kitava (Temescal),1
37.799507,-122.198875,Kitava (Temescal),1
37.7995182,-122.2874736,Kitava (Temescal),1
37.799559986,-122.286838556,Kitava (Temescal),1
37.799564,-122.248795,Kitava (Temescal),2
37.799567,-122.202197,Kitava (Temescal),14
37.799575995,-122.255714033,Kitava (Temescal),1
37.799658391,-122.264241541,Kitava (Temescal),1
37.79966,-122.19082,Kitava (Temescal),2
37.799839983,-122.229330065,Kitava (Temescal),2
37.799842,-122.201373,Kitava (Temescal),1
37.799959,-122.19102,Kitava (Temescal),14
37.800035,-122.19385,Kitava (Temescal),1
37.800102,-122.19136,Kitava (Temescal),1
37.800181964,-122.272630055,Kitava (Temescal),1
37.800191,-122.19584,Kitava (Temescal),1
37.800246,-122.21243,Kitava (Temescal),12
37.800262,-122.20039,Kitava (Temescal),8
37.800296964,-122.212490067,Kitava (Temescal),1
37.800307,-122.166498,Kitava (Temescal),4
37.800324,-122.198535,Kitava (Temescal),1
37.80033,-122.22304,Kitava (Temescal),1
37.800333,-122.239223,Kitava (Temescal),4
37.800342981,-122.20621001,Kitava (Temescal),1
37.800343,-122.25062,Kitava (Temescal),6
37.800343,-122.24768,Kitava (Temescal),2
37.800343,-122.20621,Kitava (Temescal),2
37.800346,-122.241615,Kitava (Temescal),3
37.800376969,-122.195210019,Kitava (Temescal),1
37.800377,-122.174416,Kitava (Temescal),2
37.800385,-122.26647,Kitava (Temescal),2
37.800392,-122.22333,Kitava (Temescal),2
37.800404,-122.190926,Kitava (Temescal),1
37.800444,-122.174456,Kitava (Temescal),2
37.800482,-122.273847,Kitava (Temescal),2
37.80049,-122.207016,Kitava (Temescal),2
37.800513,-122.273835,Kitava (Temescal),2
37.800575,-122.25161,Kitava (Temescal),1
37.800599,-122.189842,Kitava (Temescal),1
37.800608,-122.276674,Kitava (Temescal),1
37.80062,-122.23931,Kitava (Temescal),1
37.800681987,-122.272000071,Kitava (Temescal),1
37.80073,-122.250114,Kitava (Temescal),1
37.800751,-122.225091,Kitava (Temescal),1
37.800834,-122.19445,Kitava (Temescal),3
37.800842,-122.2322,Kitava (Temescal),1
37.800872969,-122.245476041,Kitava (Temescal),2
37.800872969,-122.245060047,Kitava (Temescal),1
37.800903,-122.25278,Kitava (Temescal),3
37.80091,-122.192894,Kitava (Temescal),1
37.800915,-122.161995,Kitava (Temescal),3
37.800921961,-122.272900036,Kitava (Temescal),2
37.800959973,-122.239990002,Kitava (Temescal),1
37.80097,-122.240234,Kitava (Temescal),2
37.801002972,-122.250206033,Kitava (Temescal),1
37.801032979,-122.202156018,Kitava (Temescal),1
37.801113,-122.20835,Kitava (Temescal),1
37.801124,-122.208608,Kitava (Temescal),6
37.801125,-122.208612,Kitava (Temescal),3
37.80114,-122.25031,Kitava (Temescal),1
37.801172,-122.165811,Kitava (Temescal),3
37.801217,-122.19047,Kitava (Temescal),2
37.801219,-122.28583,Kitava (Temescal),2
37.801224,-122.28583,Kitava (Temescal),4
37.801289,-122.176983,Kitava (Temescal),4
37.801333973,-122.274190011,Kitava (Temescal),1
37.80135,-122.25416,Kitava (Temescal),1
37.801352958,-122.274960056,Kitava (Temescal),1
37.801359769,-122.286368677,Kitava (Temescal),1
37.801364986,-122.221855083,Kitava (Temescal),1
37.801365,-122.2636823,Kitava (Temescal),2
37.80137,-122.26286,Kitava (Temescal),2
37.801389964,-122.262870083,Kitava (Temescal),4
37.801392,-122.200156,Kitava (Albany),1
37.801392,-122.200156,Kitava (Temescal),7
37.8014036,-122.2116633,Kitava (Temescal),10
37.801459995,-122.269844078,Kitava (Temescal),1
37.80146,-122.23949,Kitava (Temescal),1
37.801464,-122.20918,Kitava (Temescal),5
37.801487,-122.192055,Kitava (Temescal),1
37.801513975,-122.204780057,Kitava (Temescal),1
37.801562967,-122.269930076,Kitava (Temescal),19
37.801591,-122.245587,Kitava (Temescal),3
37.801632,-122.214519,Kitava (Temescal),1
37.801667,-122.225982,Kitava (Temescal),1
37.80169,-122.238949,Kitava (Temescal),1
37.801711997,-122.269380055,Kitava (Temescal),9
37.801715978,-122.24391005,Kitava (Temescal),2
37.80172,-122.23774,Kitava (Temescal),1
37.801742968,-122.266624002,Kitava (Temescal),4
37.801774,-122.264416,Kitava (Temescal),2
37.801799,-122.266352,Kitava (Temescal),2
37.801807,-122.193462,Kitava (Temescal),11
37.80183,-122.25079,Kitava (Temescal),4
37.801832,-122.266381,Kitava (Temescal),1
37.801857,-122.24155,Kitava (Temescal),1
37.801883994,-122.239914062,Kitava (Temescal),1
37.801888,-122.268616,Kitava (Temescal),1
37.801889987,-122.238040036,Kitava (Temescal),1
37.801937,-122.282043,Kitava (Temescal),1
37.801959976,-122.276450023,Kitava (Temescal),6
37.801983,-122.273136,Kitava (Temescal),3
37.802009974,-122.268880075,Kitava (Temescal),3
37.80203,-122.276955,Kitava (Temescal),1
37.802043,-122.273042,Kitava (Temescal),1
37.802077,-122.273381,Kitava (Temescal),2
37.802129961,-122.266050009,Kitava (Temescal),10
37.802159968,-122.234013034,Kitava (Temescal),1
37.802162,-122.26628,Kitava (Temescal),2
37.802162,-122.266245,Kitava (Temescal),3
37.802166,-122.206184,Kitava (Temescal),1
37.802172,-122.233434,Kitava (Temescal),6
37.802176983,-122.27291001,Kitava (Albany),1
37.802176983,-122.27291001,Kitava (Temescal),6
37.80222,-122.27624,Kitava (Temescal),6
37.80222,-122.19978,Kitava (Temescal),3
37.802247,-122.193894,Kitava (Temescal),1
37.802277,-122.26344,Kitava (Temescal),12
37.802306986,-122.272040052,Kitava (Temescal),1
37.802326977,-122.25144404,Kitava (Temescal),2
37.80235,-122.20741,Kitava (Temescal),4
37.802356,-122.238288,Kitava (Temescal),1
37.802363,-122.211257,Kitava (Temescal),1
37.802371,-122.242524,Kitava (Temescal),4
37.80245,-122.21288,Kitava (Temescal),1
37.802466,-122.272096,Kitava (Temescal),6
37.802467,-122.272036,Kitava (Temescal),2
37.80249,-122.25132,Kitava (Temescal),3
37.802492,-122.271927,Kitava (Temescal),3
37.80252,-122.21694,Kitava (Temescal),6
37.802539961,-122.253260063,Kitava (Temescal),1
37.8026,-122.2106,Kitava (Temescal),2
37.802609992,-122.26491007,Kitava (Temescal),1
37.802611962,-122.268684022,Kitava (Temescal),2
37.802612,-122.268684,Kitava (Temescal),2
37.802612,-122.22424,Kitava (Temescal),1
37.80262,-122.251045,Kitava (Temescal),5
37.802637,-122.277141,Kitava (Temescal),3
37.802654,-122.222336,Kitava (Temescal),1
37.802657979,-122.263540048,Kitava (Temescal),1
37.802674994,-122.217484005,Kitava (Temescal),2
37.80274,-122.183624,Kitava (Temescal),3
37.802748,-122.23781,Kitava (Temescal),1
37.802752987,-122.251410009,Kitava (Temescal),1
37.802756969,-122.278990075,Kitava (Temescal),1
37.802759986,-122.251380002,Kitava (Temescal),1
37.802788,-122.222321,Kitava (Temescal),8
37.802806967,-122.263110057,Kitava (Temescal),1
37.80284,-122.229184,Kitava (Temescal),1
37.802856,-122.23756,Kitava (Temescal),6
37.80288999,-122.272950076,Kitava (Temescal),5
37.802914,-122.25357,Kitava (Temescal),1
37.802944,-122.26948,Kitava (Temescal),1
37.802945,-122.272806,Kitava (Temescal),1
37.802952,-122.247506,Kitava (Temescal),2
37.802966977,-122.249740083,Kitava (Temescal),1
37.802979969,-122.25363004,Kitava (Temescal),2
37.802986,-122.25167,Kitava (Temescal),1
37.80302,-122.24972,Kitava (Temescal),2
37.803024,-122.26443,Kitava (Temescal),2
37.803034,-122.246047,Kitava (Temescal),5
37.803037,-122.221287,Kitava (Temescal),3
37.803085,-122.241456,Kitava (Temescal),4
37.803095,-122.253203,Kitava (Temescal),2
37.80317,-122.27171,Kitava (Temescal),1
37.803192,-122.26583,Kitava (Temescal),10
37.803199994,-122.210800024,Kitava (Temescal),6
37.80321,-122.23723,Kitava (Temescal),2
37.803222961,-122.271730006,Kitava (Temescal),1
37.803224,-122.237253,Kitava (Temescal),2
37.803233983,-122.265976081,Kitava (Temescal),1
37.803234989,-122.198467059,Kitava (Temescal),1
37.803249992,-122.237390019,Kitava (Temescal),1
37.803278,-122.210376,Kitava (Temescal),1
37.803281,-122.195918,Kitava (Temescal),7
37.803412979,-122.270730045,Kitava (Temescal),2
37.803424965,-122.263016012,Kitava (Temescal),6
37.803429994,-122.267360017,Kitava (Temescal),1
37.803448,-122.26742,Kitava (Temescal),1
37.803469975,-122.238220079,Kitava (Temescal),1
37.803473999,-122.269875007,Kitava (Temescal),24
37.803473999,-122.265790002,Kitava (Temescal),1
37.803474,-122.269875,Kitava (Temescal),1
37.80348,-122.2699,Kitava (Temescal),4
37.80349,-122.27457,Kitava (Temescal),2
37.803509999,-122.26987903,Kitava (Temescal),1
37.803523997,-122.264240021,Kitava (Temescal),1
37.803528,-122.273155,Kitava (Temescal),1
37.803539964,-122.274660068,Kitava (Temescal),4
37.803562,-122.25113,Kitava (Temescal),1
37.803573,-122.269681,Kitava (Temescal),9
37.803599979,-122.273290046,Kitava (Temescal),1
37.803604,-122.290336,Kitava (Temescal),1
37.803617,-122.269793,Kitava (Temescal),14
37.803662,-122.269619,Kitava (Temescal),2
37.80373,-122.26398,Kitava (Temescal),2
37.803743,-122.229845,Kitava (Temescal),1
37.803752,-122.248313,Kitava (Temescal),2
37.803753,-122.23758,Kitava (Temescal),1
37.803783,-122.222946,Kitava (Temescal),1
